,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,song,artist,WeekID
03b1NUHnoavfpLLKcEMfIb,0.375,0.726,3.0,-6.46,0.0,0.193,0.115,0.0,0.177,0.44,173.99,audio_features,229347.0,4.0,Go Getta,Young Jeezy ,2007-02-10
03fT3OHB9KyMtGMt2zwqCT,0.51,0.898,11.0,-3.15,1.0,0.0696,0.0832,0.0,0.071,0.596,144.056,audio_features,226867.0,4.0,Play It Again,Luke Bryan,2014-07-19
03i9ehMBCqbxKw7wwEycFZ,0.612,0.796,8.0,-10.885,1.0,0.0395,0.124,0.00477,0.0888,0.895,124.854,audio_features,233400.0,4.0,Only In My Dreams,Debbie Gibson,1987-05-16
03tqyYWC9Um2ZqU0ZN849H,0.76,0.595,1.0,-6.366,1.0,0.0391,0.00544,0.0,0.241,0.361,131.497,audio_features,263773.0,4.0,No Hands,Waka Flocka Flame ,2010-10-02
03xU1bLqUkwo4ae3flK5Di,0.585,0.807,8.0,-6.308,1.0,0.039,0.0901,0.0,0.27,0.814,160.253,audio_features,226267.0,4.0,I'm Free (Heaven Helps The Man),Kenny Loggins,1984-06-23
03zB9duFz1JqLxAIYvGdac,0.329,0.499,0.0,-7.235,1.0,0.0274,0.173,8.09e-06,0.124,0.164,98.533,audio_features,250000.0,4.0,I'm In You,Peter Frampton,1977-06-04
045XVlFh8JdF93BYLOlLD8,0.657,0.857,11.0,-7.02,1.0,0.0456,0.0716,1.52e-05,0.0774,0.624,125.858,audio_features,212987.0,4.0,She's In Love With You,Suzi Quatro,1980-01-12
046Ob1UgXlcBBlJLmhfIpw,0.344,0.967,5.0,-5.414,0.0,0.214,0.443,1.71e-05,0.195,0.791,117.496,audio_features,147880.0,4.0,Buzz Buzz A-Diddle-It,Freddy Cannon,1961-05-27
047fCsbO4NdmwCBn8pcUXl,0.492,0.26,9.0,-17.341,0.0,0.0921,0.646,0.00178,0.0705,0.312,111.519,audio_features,347227.0,5.0,Marvins Room,Drake,2011-08-13
0480upMLw8JIb9IBBUouYK,0.538,0.948,5.0,-3.478,1.0,0.0633,0.428,0.000277,0.384,0.897,148.317,audio_features,197200.0,4.0,Rockin' With The King,Canned Heat,1972-03-25
048fAgdSLnAbQZG1ePSUKb,0.552,0.648,2.0,-6.71,1.0,0.0273,0.0533,0.00015,0.144,0.407,142.159,audio_features,233933.0,4.0,Roll With Me,Montgomery Gentry,2009-01-10
04ARYAWkGZZhDbHqgvnYGf,0.601,0.756,10.0,-6.48,0.0,0.0348,0.00866,0.0413,0.0821,0.185,99.096,audio_features,358520.0,4.0,It's No Good,Depeche Mode,1997-05-24
04EnF5C2HvYZfGu64Bng7I,0.685,0.827,11.0,-6.045,1.0,0.0546,0.0238,0.0159,0.328,0.477,116.085,audio_features,214000.0,4.0,What You Need,INXS,1986-01-25
04F6rARD2mv4JiT8WglIDz,0.621,0.201,7.0,-15.112,1.0,0.0296,0.623,0.0,0.131,0.146,130.627,audio_features,238800.0,4.0,What Might Have Been,Little Texas,1993-08-14
04Hi1j80cnQoTKbOsfIMiP,0.551,0.371,8.0,-7.771,1.0,0.0383,0.729,0.0,0.241,0.435,75.358,audio_features,169400.0,3.0,A Man Needs A Woman,James Carr,1968-02-24
04JFw8lYhqwFn1dXbdGfc7,0.305,0.53,10.0,-10.441,1.0,0.0313,0.745,0.000534,0.0733,0.572,78.956,audio_features,155015.0,4.0,Stop And Think It Over,Dale & Grace,1964-03-14
04JxDXEJRDypv0mT9mxEHC,0.565,0.6,8.0,-11.635,1.0,0.0496,0.0525,0.0,0.122,0.864,148.536,audio_features,231373.0,4.0,Still In Saigon,The Charlie Daniels Band,1982-05-15
04KTF78FFg8sOHC1BADqbY,0.965,0.736,9.0,-5.005,0.0,0.144,0.218,0.0,0.0595,0.921,107.07,audio_features,228227.0,4.0,Hot In Herre,Nelly,2002-05-11
04MLEeAMuV9IlHEsD8vF6A,0.765,0.704,5.0,-4.589,0.0,0.127,0.0215,0.0,0.227,0.498,147.055,audio_features,192172.0,4.0,No Stylist,French Montana ,2018-10-13
04N18CfIbOJPnVLGOKgJNB,0.63,0.514,10.0,-8.005,1.0,0.0521,0.247,0.0,0.0989,0.477,89.128,audio_features,250053.0,4.0,Wherever I Lay My Hat (That's My Home),Paul Young,1983-10-08
04NGX0b5Tgs7VsErfn5OA1,0.481,0.88,4.0,-4.55,1.0,0.0717,0.00465,6.02e-05,0.204,0.289,95.023,audio_features,223173.0,3.0,Vitamin R (Leading Us Along),Chevelle,2004-11-27
04NTQf4iDcF5NKTP2mWEsa,0.736,0.721,0.0,-8.007,1.0,0.0566,0.288,0.000985,0.556,0.834,110.963,audio_features,261560.0,4.0,Street Corner,Ashford & Simpson,1982-07-24
04Nu56lynbzlApEt51iKm1,0.352,0.29,5.0,-12.287,1.0,0.03,0.809,0.000127,0.103,0.377,91.126,audio_features,151053.0,4.0,One More Mountain To Climb,Ronnie Dove,1967-02-25
04RM7D5FZzFahr4L6QOuW6,0.805,0.473,10.0,-12.999,1.0,0.0507,0.24,0.00516,0.177,0.519,124.618,audio_features,201200.0,4.0,(The Lament Of The Cherokee) Indian Reservation,Don Fardon,1968-10-19
04RhEX12gZhGanoLLe75sM,0.481,0.467,6.0,-10.442,0.0,0.0292,0.134,1.94e-05,0.13,0.115,81.054,audio_features,344600.0,4.0,Chains Around My Heart,Richard Marx,1993-01-02
04VArZKHm1xesMxqnsutDY,0.788,0.745,6.0,-9.342,1.0,0.0581,0.249,7.66e-06,0.25,0.688,110.133,audio_features,303707.0,4.0,"I'm Dreamin' (From ""New Jack City"")",Christopher Williams,1991-05-18
04ZTP5KsCypmtCmQg5tH9R,0.63,0.694,11.0,-6.257,0.0,0.0253,0.00281,0.0,0.0719,0.216,97.005,audio_features,195519.0,4.0,I'm A Mess,Bebe Rexha,2018-08-04
04a1HkNH7LFsG5mEiLN7vl,0.703,0.681,2.0,-6.356,1.0,0.133,0.00589,0.0,0.449,0.245,124.928,audio_features,308333.0,4.0,No New Friends (SFTB Remix),DJ Khaled ,2013-05-18
04aAxqtGp5pv12UXAg4pkq,0.385,0.866,4.0,-2.817,0.0,0.0697,0.004,0.0,0.111,0.551,176.014,audio_features,228360.0,4.0,Centuries,Fall Out Boy,2015-01-17
04bs5EpVXhbPkqV9uwOAM9,0.563,0.524,6.0,-7.62,1.0,0.0225,0.432,0.0,0.272,0.252,86.496,audio_features,202333.0,4.0,Not On Your Love,Jeff Carson,1995-09-23
04c7gHwmtsa37ejt5o3Kdp,0.81,0.761,11.0,-7.582,0.0,0.0529,0.0707,0.0125,0.0426,0.587,112.593,audio_features,267760.0,4.0,The Right Stuff,Vanessa Williams,1988-07-30
04ccQGJ1i8gL7JoeCPiJbv,0.499,0.708,7.0,-7.029,1.0,0.0301,0.00626,1.15e-05,0.0423,0.617,158.785,audio_features,203067.0,4.0,Don't Happen Twice,Kenny Chesney,2001-05-19
04fPt6Ej6T5HCALlVVM9d3,0.785,0.95,9.0,-5.136,1.0,0.267,0.132,0.000229,0.362,0.145,92.033,audio_features,154227.0,4.0,It's Me Snitches,Swizz Beatz,2007-05-05
04gTvkivzArTTMG6ykrwep,0.242,0.91,9.0,-5.19,1.0,0.113,0.0679,3.38e-06,0.137,0.253,193.886,audio_features,125013.0,4.0,Halo / Walking On Sunshine,Glee Cast,2009-10-31
04qYsVT7PsPRQLufaEdgHu,0.448,0.279,2.0,-12.487,1.0,0.0262,0.775,0.0,0.366,0.368,92.845,audio_features,157333.0,3.0,Don't Pity Me,Dion & The Belmonts,1959-02-28
04rZkq3ihHmGNfKPgBiTX1,0.628,0.817,11.0,-4.182,1.0,0.0433,0.296,0.0,0.126,0.37,88.049,audio_features,272987.0,4.0,Mayberry,Rascal Flatts,2004-02-28
050iNgNKEUrJboOnH4Jhm6,0.586,0.633,3.0,-7.688,1.0,0.0318,0.475,4.29e-06,0.164,0.445,148.984,audio_features,189800.0,4.0,Wild Child,Kenny Chesney With Grace Potter,2015-04-18
051NZ3rr3HXTULCEySJRX3,0.661,0.796,7.0,-4.776,1.0,0.0833,0.0347,0.0,0.396,0.657,87.982,audio_features,210867.0,4.0,Used To Love U,John Legend,2004-10-09
056uvAVDFOa7kv9idKPpf0,0.403,0.457,9.0,-8.984,1.0,0.0272,0.237,0.0,0.185,0.231,79.187,audio_features,274133.0,4.0,I See Your Smile,Gloria Estefan,1993-02-27
05KOgYg8PGeJyyWBPi5ja8,0.617,0.492,10.0,-7.588,0.0,0.448,0.0621,0.0,0.484,0.208,141.953,audio_features,218674.0,4.0,Free Smoke,Drake,2017-04-15
05M5GJlDSyVHS6zxV5AY3k,0.59,0.407,5.0,-12.007,1.0,0.0401,0.702,0.0,0.141,0.843,133.776,audio_features,162107.0,4.0,Te-Ta-Te-Ta-Ta,Ernie K-Doe,1961-07-08
05Q8DT8pyXJrxI6kCLzjdh,0.742,0.762,8.0,-4.043,1.0,0.0575,0.0202,0.0,0.0921,0.367,91.009,audio_features,177253.0,4.0,Break My Bank,New Boyz ,2010-10-09
05R2lE5g9hnaSmxIrUl3C0,0.683,0.476,3.0,-9.995,0.0,0.027,0.243,0.0,0.0786,0.725,91.989,audio_features,289200.0,4.0,I Adore Mi Amor,Color Me Badd,1991-08-03
05RgAMGypEvqhNs5hPCbMS,0.527,0.978,8.0,-5.436,1.0,0.109,0.00124,4.75e-05,0.0744,0.463,141.169,audio_features,210227.0,4.0,Panama,Van Halen,1984-09-01
05RqsEr4euppjIJ8bcvvrR,0.475,0.417,5.0,-12.438,1.0,0.0344,0.288,0.0,0.313,0.534,109.096,audio_features,298747.0,4.0,A Rock 'N' Roll Fantasy,The Kinks,1978-09-09
05UOD6Y4NGV9yZLOFbO6FM,0.738,0.643,0.0,-10.299,1.0,0.028,0.194,0.00565,0.136,0.912,111.197,audio_features,190813.0,4.0,I Can't Leave You Alone,George McCrae,1974-10-19
05XkMS2YVNfPNXepMScPRJ,0.512,0.415,7.0,-7.642,1.0,0.0608,0.872,0.0,0.184,0.714,147.2,audio_features,188360.0,4.0,The Windows Of The World,Dionne Warwick,1967-08-05
05XkaRvGIt5LtllUuhMAKA,0.576,0.743,9.0,-7.279,1.0,0.039,0.00102,0.00239,0.0776,0.36,143.895,audio_features,217573.0,4.0,Mad About You,Belinda Carlisle,1986-05-24
05YQqgKIUvxOVqs9A2lHm0,0.703,0.607,9.0,-10.95,1.0,0.0392,0.501,1.75e-05,0.0511,0.961,100.222,audio_features,117893.0,4.0,Rosanna's Going Wild,Johnny Cash,1968-02-03
05ZACkzW8YbRq3eFgIfSNB,0.692,0.809,2.0,-5.935,1.0,0.0255,0.1,9.77e-05,0.185,0.927,104.023,audio_features,263387.0,4.0,Springsteen,Eric Church,2012-07-07
05iNNBOYgTXTorF8sbsqzZ,0.796,0.639,8.0,-8.265,1.0,0.138,0.00111,0.0,0.0281,0.711,79.999,audio_features,232411.0,4.0,Bia' Bia',Lil Jon & The East Side Boyz ,2001-09-01
05iPg44iQftuEjHXoXAlvT,0.435,0.207,2.0,-18.939,0.0,0.034,0.831,0.00478,0.306,0.429,95.918,audio_features,191800.0,4.0,A Heart In New York,Art Garfunkel,1981-09-26
05jSCFSAfFqhrk3UiEvTDX,0.495,0.387,9.0,-7.531,1.0,0.0256,0.617,4.4e-06,0.342,0.291,78.418,audio_features,249227.0,4.0,When I Think About Cheatin',Gretchen Wilson,2004-12-18
05mkxgw4kGQnarKMEovShB,0.525,0.526,10.0,-10.625,1.0,0.0306,0.105,0.000604,0.104,0.787,103.49,audio_features,194360.0,4.0,Never Had A Dream Come True,Stevie Wonder,1970-02-14
05mzctclS0ZqqTLEiDIGkt,0.475,0.801,7.0,-11.939,1.0,0.0292,0.00276,0.0183,0.305,0.873,138.979,audio_features,239800.0,4.0,Roll On Down The Highway,Bachman-Turner Overdrive,1975-03-08
05oFyvdztPdpwSwpoclD4c,0.635,0.684,0.0,-11.687,1.0,0.0329,0.088,0.156,0.0755,0.892,120.269,audio_features,268547.0,4.0,If You Leave,Orchestral Manoeuvres In The Dark,1986-03-15
05oMNN5Rbv6rVqyFFG9uTl,0.582,0.302,9.0,-11.624,1.0,0.0353,0.947,0.0107,0.0931,0.642,94.288,audio_features,144427.0,4.0,Baby What You Want Me To Do,Jimmy Reed,1960-04-23
05pdoheuKPSotkjMgIVX6I,0.331,0.622,5.0,-7.291,0.0,0.092,0.858,0.0,0.104,0.388,64.468,audio_features,228093.0,3.0,Mirror,Lil Wayne ,2011-09-24
05vJ7T5PZFNCyTVULUaPI6,0.585,0.527,5.0,-9.551,1.0,0.0716,0.255,0.0,0.361,0.965,143.418,audio_features,143099.0,4.0,Let The Little Girl Dance,Billy Bland,1960-02-20
05vL56xSoxthM0r7IfcQjo,0.575,0.727,2.0,-9.539,1.0,0.0281,0.00952,0.00754,0.054,0.504,97.995,audio_features,270533.0,4.0,If I Ever Lose My Faith In You,Sting,1993-02-27
05wbsMDvcaD56O4SnESOaJ,0.749,0.495,2.0,-8.456,1.0,0.0332,0.0584,0.0,0.201,0.645,126.12,audio_features,230507.0,4.0,How To Deal,Frankie J,2005-06-04
05x2GKR3eEzPNglTIkAwVL,0.744,0.769,0.0,-8.674,1.0,0.0395,0.0355,0.00142,0.113,0.95,132.074,audio_features,257107.0,4.0,Can't We Try,Rockell [Duet With Collage],1998-10-17
0668Md7QtiVoYFQbOamolA,0.685,0.819,4.0,-9.014,0.0,0.0531,0.112,5.88e-05,0.152,0.537,107.116,audio_features,270867.0,4.0,Can't Wait Another Minute,Five Star,1986-11-22
066H3CmDCFuQU1fwsecCDc,0.391,0.629,3.0,-4.687,0.0,0.0442,0.258,0.0,0.0626,0.546,141.342,audio_features,253320.0,4.0,Trust,Keyshia Cole Duet With Monica,2009-07-18
067sYyLu6IdRP5bCubdSfl,0.634,0.969,0.0,-2.662,1.0,0.166,0.135,0.0,0.185,0.417,102.035,audio_features,209467.0,4.0,Rhythm Divine,Enrique Iglesias,2000-03-18
06DIV8OvK1jeGmV6NhyY0f,0.417,0.56,5.0,-10.844,1.0,0.0317,0.0965,0.0,0.514,0.698,159.901,audio_features,130000.0,4.0,We Know We're In Love,Lesley Gore,1966-02-12
06EL94D0TA27Ik0Ke5usbj,0.644,0.879,5.0,-3.179,0.0,0.147,0.325,0.0,0.0742,0.83,82.518,audio_features,227027.0,4.0,The Way,Ariana Grande ,2013-04-20
06EoiPK0mH3PHxH2BKNAJx,0.572,0.663,4.0,-5.418,1.0,0.0274,0.221,0.0,0.291,0.455,140.253,audio_features,232973.0,4.0,Dancin' Away With My Heart,Lady Antebellum,2012-04-21
06FCvd7rrRcF3DdvWH5Isp,0.678,0.562,3.0,-9.197,0.0,0.508,0.193,0.0,0.104,0.566,94.241,audio_features,307880.0,4.0,Lust.,Kendrick Lamar,2017-05-13
06G1SCVVYRSDCFGMSnDvpv,0.568,0.682,8.0,-5.781,1.0,0.0439,0.256,0.0,0.231,0.366,92.99,audio_features,217947.0,4.0,Right Here (Departed),Brandy,2009-01-10
06IsyJksK6vgJX66rU77Ij,0.68,0.467,7.0,-15.469,1.0,0.0288,0.333,7.14e-06,0.0698,0.68,120.546,audio_features,279693.0,4.0,Fortress Around Your Heart,Sting,1985-08-31
06OtFRgFztElno1CBZLKX4,0.583,0.646,0.0,-8.979,1.0,0.131,0.24,0.00151,0.333,0.867,127.291,audio_features,169827.0,4.0,You Gotta Have Love In Your Heart,The Supremes & Four Tops,1971-06-12
06PRC9W7J0kcJ63fhsf6d4,0.233,0.328,2.0,-15.081,0.0,0.0368,0.906,0.00966,0.114,0.242,99.715,audio_features,175187.0,4.0,"Love Theme From ""Romeo And Juliet"" (A Time For Us)",Johnny Mathis,1969-09-20
06T10fEzN8ZCcqzQZYA184,0.536,0.89,0.0,-5.222,1.0,0.0601,0.000354,0.00165,0.133,0.205,115.998,audio_features,252653.0,4.0,Gotta Be Somebody,Nickelback,2008-10-25
06TuMCjDEYjTOJScCRzmjf,0.618,0.688,5.0,-5.867,0.0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,audio_features,291880.0,4.0,Don't Let Go (Love),En Vogue,1996-12-07
06W15T3K83Be35xUKoCVzo,0.459,0.627,5.0,-7.98,1.0,0.0304,0.332,2.07e-06,0.339,0.68,120.63,audio_features,226640.0,4.0,The Immigrant,Neil Sedaka,1975-05-17
06YcuDoEZvMcxgzvtzJTz4,0.789,0.501,7.0,-9.064,1.0,0.0342,0.761,0.0,0.181,0.945,120.214,audio_features,119373.0,4.0,Did You Ever Have To Make Up Your Mind?,The Lovin' Spoonful,1966-06-04
06ZDLodo1UDVavc3MXREZ3,0.67,0.616,10.0,-6.123,1.0,0.225,0.573,0.0,0.0535,0.523,120.129,audio_features,270880.0,4.0,Walked Outta Heaven,Jagged Edge,2003-09-13
06ZJ2PnuA2aumouI5lOwZ5,0.798,0.705,10.0,-11.501,0.0,0.0655,0.000893,0.205,0.0949,0.601,119.387,audio_features,383507.0,4.0,There's A Party Going On,Yvonne,1990-02-03
06Zz2l7cVTCTgCNDe1bnEF,0.494,0.896,4.0,-4.056,1.0,0.0778,4.91e-05,0.000235,0.213,0.615,130.046,audio_features,229107.0,4.0,Have A Nice Day,Bon Jovi,2005-10-15
06gD2ZtK3Dzc1BYqWExQJJ,0.607,0.575,8.0,-7.066,1.0,0.0252,0.133,2.52e-06,0.0566,0.504,78.341,audio_features,180907.0,4.0,Broken Halos,Chris Stapleton,2018-01-20
06iK9tZaEPCmbIPdskNQ8Q,0.731,0.435,1.0,-8.338,1.0,0.0465,0.568,8.53e-05,0.0901,0.861,167.142,audio_features,374893.0,4.0,Pink Cashmere,Prince,1993-10-02
06iQLLK93Dlv7RcvzmZo2g,0.502,0.591,7.0,-4.522,1.0,0.0242,0.00585,1.9e-05,0.0725,0.169,81.782,audio_features,250533.0,4.0,Deep Inside Of You,Third Eye Blind,2000-11-11
06n4xlUyRu88SKeQW1veOa,0.276,0.544,9.0,-11.293,1.0,0.0356,0.295,0.000408,0.675,0.579,177.075,audio_features,195173.0,4.0,Heaven Help Us All,Stevie Wonder,1970-10-24
06ySRvEnrUxZZ9ml3VO2TY,0.655,0.747,4.0,-4.41,1.0,0.0333,0.0369,1.29e-06,0.0449,0.613,118.054,audio_features,239400.0,4.0,You're My Better Half,Keith Urban,2004-12-11
06zhAbI8721iEjfdXMbxK7,0.734,0.55,8.0,-12.691,1.0,0.032,0.399,0.000913,0.342,0.672,89.75,audio_features,355160.0,4.0,Why Must We Wait Until Tonight,Tina Turner,1993-10-30
0709StHzSeXpdj2zmqF2o2,0.769,0.482,10.0,-7.205,1.0,0.0502,0.192,0.0,0.0903,0.487,120.959,audio_features,218744.0,4.0,Tempo,Chris Brown,2018-04-07
074v54tSEWLbq3Hu5wf6uh,0.815,0.852,2.0,-6.176,1.0,0.401,0.0958,1.32e-06,0.0288,0.717,184.666,audio_features,295347.0,3.0,The Whole World,OutKast ,2001-12-29
07A3gDZJo7rKavXtgEXZY9,0.505,0.886,4.0,-4.886,1.0,0.0597,0.0771,0.000219,0.125,0.591,159.96,audio_features,200680.0,4.0,This Ain't No Love Song,Trace Adkins,2010-11-06
07BGc9Dgxc5jxQPqJihH26,0.744,0.43,1.0,-10.557,1.0,0.037,0.739,0.0,0.279,0.905,113.371,audio_features,155819.0,4.0,You Threw A Lucky Punch,Gene Chandler,1962-12-01
07BMRko1MR0kQ845bfPYvZ,0.595,0.854,5.0,-10.044,1.0,0.0324,0.499,0.000155,0.368,0.952,158.219,audio_features,227387.0,4.0,We Got A Dream,Ocean,1971-08-14
07Cs882pDSCuggekDdmw4K,0.432,0.446,1.0,-8.493,1.0,0.0266,0.262,2.93e-06,0.134,0.0876,133.842,audio_features,238067.0,4.0,Broken Hearted Me,Anne Murray,1980-01-05
07FkzikE6FuHIa8Ma7zJGc,0.753,0.66,5.0,-6.542,1.0,0.133,0.161,0.0,0.236,0.182,95.003,audio_features,209213.0,4.0,Lie,NF,2018-08-11
07GpPzN1AAk1mLBLpnK12b,0.503,0.378,0.0,-11.533,1.0,0.0317,0.552,5.62e-06,0.218,0.656,124.496,audio_features,170600.0,4.0,I Love You Drops,Vic Dana,1966-05-14
07HPV6hzecJmMJwsIX8YVU,0.602,0.894,4.0,-3.975,1.0,0.032,0.00154,0.0,0.433,0.643,125.988,audio_features,180800.0,4.0,He Could Be The One,Hannah Montana,2009-08-01
07HqIg8BnB1lJElnw2ZiSR,0.437,0.727,2.0,-5.432,1.0,0.0293,0.0532,0.0,0.103,0.233,73.029,audio_features,346587.0,4.0,I'll Be There For You,Bon Jovi,1989-03-11
07IPCjbO0uTagS8ZxZevcK,0.666,0.58,9.0,-11.297,1.0,0.0289,0.372,1.28e-05,0.0687,0.829,126.965,audio_features,236333.0,4.0,In Your Soul,Corey Hart,1988-06-18
07JHlVmSrvUognDYYBMkOT,0.668,0.75,0.0,-9.717,1.0,0.0267,0.0332,3.5e-06,0.0383,0.646,116.07,audio_features,282040.0,4.0,Love And Understanding,Cher,1991-06-22
07KYQySlrmE94gaLbhvp4X,0.529,0.861,11.0,-10.581,1.0,0.0784,0.292,0.225,0.314,0.387,96.52,audio_features,142507.0,4.0,Over Under Sideways Down,The Yardbirds,1966-08-13
07M76e7IXxYdnC1BBiJxEX,0.485,0.577,5.0,-9.98,0.0,0.0323,0.462,0.0,0.0486,0.286,150.888,audio_features,248907.0,4.0,All The Man That I Need,Whitney Houston,1991-04-13
07OzC5JlcaDwEkzWmvqp6y,0.845,0.883,1.0,-11.7,0.0,0.0654,0.455,0.00833,0.13,0.536,103.675,audio_features,243133.0,4.0,Nasty,Janet Jackson,1986-05-24
07RKnAQxeX0CLVJbCQqFjt,0.657,0.51,1.0,-9.272,1.0,0.0362,0.778,0.0,0.284,0.967,94.895,audio_features,106053.0,4.0,Blue Ribbon Baby,Tommy Sands And The Raiders,1958-11-08
07RXBKfyCYIYRMLCvlGWXU,0.786,0.878,7.0,-6.533,1.0,0.0999,0.0507,0.0,0.311,0.746,140.031,audio_features,247013.0,4.0,Feds Watching,2 Chainz ,2013-07-27
07RgAeKIlahtqeCw25SkTu,0.649,0.443,9.0,-15.71,0.0,0.116,0.194,5.82e-05,0.0514,0.798,117.67,audio_features,308000.0,4.0,Car Wash,Rose Royce,1977-02-12
07Smk4VcXSDaLXCb89q41M,0.4,0.939,0.0,-7.611,1.0,0.0522,0.00628,0.0365,0.279,0.569,147.301,audio_features,290907.0,4.0,Love And Loneliness,The Motors,1980-05-24
07Tx168RSsUS1HqkDIOZbH,0.785,0.582,5.0,-4.877,0.0,0.237,0.191,0.0,0.2,0.861,71.774,audio_features,231360.0,4.0,Cupid Shuffle,Cupid,2007-09-29
07aoW1PBCPTFnP75vWPtl0,0.577,0.642,9.0,-15.464,0.0,0.0395,0.0758,0.0191,0.0755,0.62,145.259,audio_features,304693.0,4.0,Searching For A Thrill,Starbuck,1978-10-14
07dtD7iciEL7vHqATMXg3V,0.363,0.834,9.0,-2.826,0.0,0.0436,0.0629,0.0,0.164,0.275,161.972,audio_features,250311.0,4.0,What About Now,Daughtry,2008-05-03
07itbZUgkAmBi4CEH5NniJ,0.756,0.61,5.0,-13.002,1.0,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,audio_features,189093.0,4.0,I Got You Babe,UB40,1985-08-03
07nH4ifBxUB4lZcsf44Brn,0.413,0.856,0.0,-4.078,0.0,0.0808,0.0289,0.00571,0.343,0.35,128.017,audio_features,212960.0,4.0,Blame,Calvin Harris ,2015-01-17
07o54snAilKYHsW8bGFe9x,0.476,0.682,0.0,-5.74,1.0,0.153,0.579,0.0,0.129,0.308,105.956,audio_features,216413.0,4.0,Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,2013-01-26
07q0QVgO56EorrSGHC48y3,0.777,0.842,4.0,-6.167,1.0,0.04,0.24,7.32e-05,0.0775,0.864,128.388,audio_features,271240.0,4.0,I Was Made For Lovin' You,KISS,1979-06-02
07rhyW77lp2bGv8EQoZy6k,0.348,0.717,4.0,-5.634,1.0,0.0882,0.311,0.0,0.0786,0.28,66.21,audio_features,416778.0,4.0,We Are The World 25: For Haiti,Artists For Haiti,2010-03-06
07s8kUkrNFSYwb2yDuSBFj,0.656,0.769,6.0,-6.262,1.0,0.0737,0.0427,0.0,0.283,0.838,123.302,audio_features,271067.0,4.0,This Is The Right Time,Lisa Stansfield,1990-08-25
07sOl7WsmCaUqaJaRn9Dss,0.846,0.497,6.0,-10.174,0.0,0.419,0.146,0.0,0.0733,0.796,134.875,audio_features,261321.0,4.0,Type Of Way,Rich Homie Quan,2013-08-10
07uKak8a1SbavJwBS2moSi,0.722,0.515,2.0,-12.349,1.0,0.0341,0.274,2.22e-06,0.176,0.766,133.857,audio_features,162958.0,4.0,The Straight Life,Bobby Goldsboro,1968-11-02
081t95JRuDUrQYSS3h8iKk,0.477,0.672,1.0,-5.234,1.0,0.0306,0.049,0.0,0.355,0.263,139.864,audio_features,194560.0,4.0,Sober Saturday Night,Chris Young ,2017-04-01
082K2chOg1l8RCk2bD0xZO,0.611,0.602,2.0,-6.676,1.0,0.0336,0.0821,9.15e-05,0.105,0.936,96.679,audio_features,196200.0,4.0,Don't You Write Her Off,"McGuinn, Clark & Hillman",1979-03-24
087wJuMxOm1YM7hhT2h8cy,0.599,0.67,2.0,-9.705,1.0,0.0408,0.222,0.0,0.14,0.829,122.509,audio_features,126120.0,4.0,The Answer To My Prayer,Neil Sedaka,1966-02-12
0892MYRDFg66CnBfjyYQ4t,0.41,0.503,2.0,-7.669,1.0,0.0278,0.576,0.537,0.147,0.279,82.19,audio_features,243267.0,4.0,"Oh Lord, Why Lord",Los Pop Tops,1968-10-05
08FaxmURVgqiY9HDlW1wrh,0.541,0.863,9.0,-8.976,1.0,0.0316,0.0175,0.000469,0.327,0.929,114.196,audio_features,264000.0,4.0,I Love You Period,Dan Baird,1992-12-12
08IdYV9hZ4YkXaqqf4PGl0,0.854,0.435,9.0,-7.454,0.0,0.0335,0.365,0.000385,0.096,0.941,102.945,audio_features,187200.0,4.0,Crazy Talk,Chilliwack,1975-01-04
08PPWoWOXNWxWoMGSADdSq,0.739,0.814,3.0,-10.442,0.0,0.0435,0.00358,0.264,0.0476,0.868,121.51,audio_features,232893.0,4.0,Say It's Gonna Rain,Will To Power,1988-08-27
08Ty4imIKiJwamGWHuW0y8,0.688,0.979,1.0,-4.196,0.0,0.0491,0.00039,0.717,0.319,0.958,119.901,audio_features,225360.0,4.0,Start The Commotion,The Wiseguys,2001-10-13
08ZAVXwts5Ye1PFBNo3NGS,0.495,0.105,2.0,-15.059,1.0,0.0304,0.918,0.00102,0.111,0.318,77.45,audio_features,263760.0,4.0,My Sweet Lady,John Denver,1977-03-19
08dOlDgNUJCyDNe7F9Dx37,0.856,0.735,9.0,-7.643,0.0,0.0352,0.144,0.41,0.0851,0.747,120.474,audio_features,248413.0,4.0,I Can't Stand It,Eric Clapton And His Band,1981-03-07
08f0fHqZigPgPHCfRjk8SC,0.299,0.676,4.0,-3.187,1.0,0.051,0.273,0.0,0.113,0.298,167.498,audio_features,221373.0,3.0,Why Ya Wanna,Jana Kramer,2012-05-26
08gavXombT6KR0af88i9tA,0.618,0.674,2.0,-5.675,1.0,0.0276,0.115,0.0,0.0832,0.8,79.985,audio_features,237067.0,4.0,Jump Then Fall,Taylor Swift,2009-11-21
08kvJTpcthAvvvW0BAcGHN,0.534,0.457,4.0,-8.66,0.0,0.0266,0.259,0.0004,0.203,0.271,140.798,audio_features,233893.0,4.0,I Go Crazy,Paul Davis,1977-09-03
